,,,,,,,Daily Price Arrival Report-07-11-2025 to 07-02-2026 for Uttar Pradesh,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Badshah,FAQ,700.00,780.00,740.00,Rs./Quintal,42.00,Metric Tonnes,06-01-2026
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Desi,Non-FAQ,670.00,750.00,710.00,Rs./Quintal,42.00,Metric Tonnes,06-01-2026
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Badshah,FAQ,"1,130.00","1,230.00","1,180.00",Rs./Quintal,30.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Desi,Non-FAQ,"1,100.00","1,180.00","1,130.00",Rs./Quintal,30.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Badshah,FAQ,710.00,810.00,760.00,Rs./Quintal,45.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Desi,Non-FAQ,680.00,780.00,740.00,Rs./Quintal,45.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Badshah,FAQ,"1,140.00","1,240.00","1,190.00",Rs./Quintal,33.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Desi,Non-FAQ,"1,140.00","1,200.00","1,170.00",Rs./Quintal,33.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Badshah,FAQ,720.00,820.00,770.00,Rs./Quintal,21.00,Metric Tonnes,04-01-2026
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Desi,Non-FAQ,660.00,830.00,790.00,Rs./Quintal,21.00,Metric Tonnes,04-01-2026
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,280.00","1,240.00",Rs./Quintal,30.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Desi,Non-FAQ,"1,120.00","1,190.00","1,160.00",Rs./Quintal,30.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Badshah,FAQ,"1,210.00","1,310.00","1,260.00",Rs./Quintal,33.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Desi,Non-FAQ,"1,160.00","1,260.00","1,210.00",Rs./Quintal,33.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Badshah,FAQ,740.00,840.00,790.00,Rs./Quintal,30.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Desi,Non-FAQ,680.00,790.00,750.00,Rs./Quintal,30.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Badshah,FAQ,"1,220.00","1,320.00","1,270.00",Rs./Quintal,29.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Desi,Non-FAQ,"1,180.00","1,260.00","1,220.00",Rs./Quintal,29.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Badshah,FAQ,750.00,850.00,800.00,Rs./Quintal,29.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj APMC,Vegetables,Potato,Desi,Non-FAQ,680.00,770.00,730.00,Rs./Quintal,29.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,290.00","1,330.00","1,300.00",Rs./Quintal,225.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,290.00","1,350.00","1,310.00",Rs./Quintal,225.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,300.00","1,350.00","1,320.00",Rs./Quintal,210.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,300.00","1,350.00","1,315.00",Rs./Quintal,205.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,F.A.Q.,FAQ,"1,300.00","1,350.00","1,320.00",Rs./Quintal,185.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,F.A.Q.,FAQ,"1,280.00","1,350.00","1,310.00",Rs./Quintal,175.00,Metric Tonnes,23-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,280.00","1,320.00","1,300.00",Rs./Quintal,175.00,Metric Tonnes,22-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,280.00","1,350.00","1,310.00",Rs./Quintal,160.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,300.00","1,350.00","1,320.00",Rs./Quintal,155.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,280.00","1,350.00","1,320.00",Rs./Quintal,172.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,280.00","1,350.00","1,300.00",Rs./Quintal,165.00,Metric Tonnes,16-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,290.00","1,290.00","1,290.00",Rs./Quintal,170.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,280.00","1,280.00","1,280.00",Rs./Quintal,150.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,280.00","1,280.00","1,280.00",Rs./Quintal,140.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,270.00","1,270.00","1,270.00",Rs./Quintal,145.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,250.00","1,250.00","1,250.00",Rs./Quintal,150.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,250.00","1,250.00","1,250.00",Rs./Quintal,160.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,050.00","1,150.00","1,080.00",Rs./Quintal,302.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,240.00","1,240.00","1,240.00",Rs./Quintal,165.00,Metric Tonnes,09-11-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,080.00","1,150.00","1,120.00",Rs./Quintal,350.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,100.00","1,150.00","1,130.00",Rs./Quintal,402.00,Metric Tonnes,07-12-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,200.00","1,200.00","1,200.00",Rs./Quintal,365.00,Metric Tonnes,06-12-2025
Uttar Pradesh,Bijnor,Bijnaur APMC,Vegetables,Potato,Potato,FAQ,"1,200.00","1,200.00","1,200.00",Rs./Quintal,350.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,3.50,Metric Tonnes,31-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,150.00","1,100.00",Rs./Quintal,2.40,Metric Tonnes,29-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,200.00","1,300.00","1,250.00",Rs./Quintal,0.80,Metric Tonnes,29-11-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.50,Metric Tonnes,29-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,100.00","1,050.00",Rs./Quintal,2.70,Metric Tonnes,28-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.30,Metric Tonnes,28-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,100.00","1,050.00",Rs./Quintal,2.40,Metric Tonnes,27-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.60,Metric Tonnes,27-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,100.00","1,050.00",Rs./Quintal,2.80,Metric Tonnes,26-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,700.00,800.00,750.00,Rs./Quintal,2.60,Metric Tonnes,26-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,100.00","1,050.00",Rs./Quintal,2.60,Metric Tonnes,25-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,700.00,800.00,750.00,Rs./Quintal,2.10,Metric Tonnes,25-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Local,"1,000.00","1,100.00","1,050.00",Rs./Quintal,2.20,Metric Tonnes,24-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,900.00,"1,000.00",950.00,Rs./Quintal,2.30,Metric Tonnes,23-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.10,Metric Tonnes,23-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Local,900.00,"1,000.00",950.00,Rs./Quintal,2.40,Metric Tonnes,22-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,100.00","1,050.00",Rs./Quintal,2.00,Metric Tonnes,21-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,100.00","1,200.00","1,150.00",Rs./Quintal,2.50,Metric Tonnes,20-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.40,Metric Tonnes,20-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,100.00","1,050.00",Rs./Quintal,2.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.10,Metric Tonnes,19-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,100.00","1,200.00","1,150.00",Rs./Quintal,2.10,Metric Tonnes,18-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.00,Metric Tonnes,18-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,100.00","1,050.00",Rs./Quintal,2.50,Metric Tonnes,17-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,700.00,800.00,750.00,Rs./Quintal,2.50,Metric Tonnes,17-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,100.00","1,050.00",Rs./Quintal,2.20,Metric Tonnes,16-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,100.00","1,050.00",Rs./Quintal,2.20,Metric Tonnes,15-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,700.00,800.00,750.00,Rs./Quintal,2.10,Metric Tonnes,15-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,200.00","1,300.00","1,250.00",Rs./Quintal,20.00,Metric Tonnes,14-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,100.00","1,200.00","1,150.00",Rs./Quintal,1.80,Metric Tonnes,13-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,1.90,Metric Tonnes,13-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,100.00","1,050.00",Rs./Quintal,2.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.00,Metric Tonnes,12-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,100.00","1,200.00","1,150.00",Rs./Quintal,2.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,1.20,Metric Tonnes,11-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,100.00","1,050.00",Rs./Quintal,2.20,Metric Tonnes,10-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,1.60,Metric Tonnes,10-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,700.00","1,800.00","1,750.00",Rs./Quintal,1.70,Metric Tonnes,09-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.40,Metric Tonnes,09-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,100.00","1,200.00","1,150.00",Rs./Quintal,1.60,Metric Tonnes,08-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.20,Metric Tonnes,08-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,100.00","1,200.00","1,150.00",Rs./Quintal,1.80,Metric Tonnes,07-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,"1,000.00",850.00,Rs./Quintal,1.70,Metric Tonnes,07-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,"1,000.00","1,100.00","1,050.00",Rs./Quintal,1.50,Metric Tonnes,06-12-2025
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,700.00,800.00,750.00,Rs./Quintal,3.00,Metric Tonnes,06-02-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,1.80,Metric Tonnes,06-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,700.00,800.00,750.00,Rs./Quintal,3.50,Metric Tonnes,05-02-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.10,Metric Tonnes,05-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,700.00,800.00,750.00,Rs./Quintal,3.00,Metric Tonnes,04-02-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.50,Metric Tonnes,04-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,800.00,900.00,850.00,Rs./Quintal,2.00,Metric Tonnes,03-01-2026
Uttar Pradesh,Bijnor,Kiratpur APMC,Vegetables,Potato,Potato,Medium,700.00,800.00,750.00,Rs./Quintal,2.50,Metric Tonnes,02-02-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.40,Metric Tonnes,31-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.20,Metric Tonnes,31-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.40,Metric Tonnes,30-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,2.30,Metric Tonnes,30-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.60,Metric Tonnes,30-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.10,Metric Tonnes,29-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,3.00,Metric Tonnes,29-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.00,Metric Tonnes,29-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.20,Metric Tonnes,28-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,3.30,Metric Tonnes,28-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.40,Metric Tonnes,28-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,3.20,Metric Tonnes,27-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,3.20,Metric Tonnes,27-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.60,Metric Tonnes,27-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.60,Metric Tonnes,26-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,2.20,Metric Tonnes,26-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.60,Metric Tonnes,26-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,600.00,Metric Tonnes,25-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,2.90,Metric Tonnes,25-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.20,Metric Tonnes,25-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.90,Metric Tonnes,24-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,3.60,Metric Tonnes,24-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.50,Metric Tonnes,24-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.40,Metric Tonnes,23-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.20,Metric Tonnes,23-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.50,Metric Tonnes,22-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,2.50,Metric Tonnes,22-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,3.20,Metric Tonnes,22-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,1.80,Metric Tonnes,21-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,3.50,Metric Tonnes,21-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.40,Metric Tonnes,21-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,1.80,Metric Tonnes,20-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,3.40,Metric Tonnes,20-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.30,Metric Tonnes,20-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,2.40,Metric Tonnes,19-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,4.20,Metric Tonnes,19-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,3.00,Metric Tonnes,19-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,4.40,Metric Tonnes,18-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.80,Metric Tonnes,18-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,2.50,Metric Tonnes,17-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.60,Metric Tonnes,17-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,2.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.20,Metric Tonnes,16-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,3.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,3.20,Metric Tonnes,15-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.60,Metric Tonnes,15-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,2.20,Metric Tonnes,14-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,2.40,Metric Tonnes,14-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.40,Metric Tonnes,14-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,"1,100.00","1,100.00","1,100.00",Rs./Quintal,3.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Potato,F.A.Q.,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,2.40,Metric Tonnes,13-01-2026
